TSNE1,TSNE2,KM_AE
-19.790913,-77.38347,0
39.2279,55.163498,2
-22.784618,24.111162,0
-54.310562,-26.442411,0
34.94099,42.920364,2
-17.829205,52.68702,2
39.611393,57.452137,2
0.8821548,47.25822,2
11.047922,-30.575016,0
-24.051199,-23.999289,0
22.828691,48.232353,2
-21.714384,23.858507,0
-20.37408,-31.548367,0
41.137848,-16.33169,0
32.863613,-16.739054,0
-21.446825,60.665443,2
0.14903553,-25.406097,0
-2.3861008,-12.856871,0
-20.641487,60.919094,2
-21.102583,68.91387,2
-0.9496308,-43.145473,0
-20.39421,-76.51565,0
16.299742,36.10116,2
-38.49169,-50.334812,0
-34.41409,-62.448143,0
-51.1775,32.351948,2
7.579173,36.86456,2
-15.58336,47.391815,2
42.63751,-2.29405,0
35.270527,-28.54229,0
-5.7694235,8.733885,0
65.51853,19.038282,0
-6.8274026,43.364258,2
-3.2082992,41.722225,2
-16.089874,76.59129,2
18.018686,50.522213,2
19.648396,-3.870587,0
31.337057,55.378765,2
0.90685195,-27.265734,0
-26.33363,20.885405,0
-47.19412,40.282482,2
-16.880184,53.992043,2
-10.735637,-8.660742,0
-16.167557,48.92441,2
-0.5541812,50.484085,2
-20.615921,25.07294,0
-6.352084,-55.64454,0
4.4185395,-0.09643447,0
-40.367123,-50.381367,0
-15.155627,14.904646,0
13.295242,35.920578,2
-11.373628,78.18926,2
-47.6521,40.194637,2
4.0050664,-49.98801,0
26.96059,36.096615,2
-10.506184,26.705336,2
19.372303,36.133236,2
-36.578827,-59.24453,0
-14.946911,76.9006,2
24.597437,58.477955,2
-1.6970582,-2.37019,0
33.593697,57.919918,2
1.3598813,47.35521,2
43.25478,-20.341692,0
14.342254,-26.600458,0
-40.399727,-45.45433,0
30.223467,9.222204,0
29.705439,16.202301,0
29.158407,13.840492,0
-17.465014,26.538176,0
43.50727,-1.7532208,0
4.44378,-49.82981,0
57.678238,21.78709,0
28.231432,36.05368,2
18.71576,-27.746244,0
38.865204,54.503197,2
0.61752856,-64.26416,0
-2.5165496,-18.748795,0
-8.129478,0.1990736,0
-61.925865,-10.016496,0
-27.158304,-7.2660685,0
35.99196,7.263374,0
-5.7162666,42.461105,2
-8.672733,-19.917261,0
58.135483,19.252665,2
21.292116,54.941715,2
-20.438114,58.69013,2
9.445761,35.992733,2
-28.782715,18.390915,0
-40.33337,-50.337254,0
-1.9436011,1.017787,0
1.4267988,5.8277664,0
35.423668,-36.566486,0
27.577887,16.19007,0
-17.198738,-41.054447,0
-10.715735,26.548714,2
-44.017384,6.4787655,0
-17.346937,75.36543,2
2.9146984,53.026913,2
-19.646025,-77.80971,0
-49.84949,8.283381,0
-3.1392014,50.349792,2
21.774548,53.007893,2
3.1567125,36.967262,2
8.662153,47.44381,2
13.858915,-28.2311,0
3.6739163,-29.822948,0
-55.130028,-25.896553,0
38.134384,52.766148,2
-44.344673,-38.23734,0
12.314777,35.40126,2
23.119764,-31.550043,0
-49.48726,6.2308846,0
-20.504005,69.37272,2
-9.513599,14.308817,0
19.528812,-31.638363,0
